id,composition_id,o.sxx,o.syy,o.szz,o.sxy,o.syz,o.szx
1289621,Al1 Er1,-0.03621,-0.02072,0.43182,0.0,0.0,0.0
1289628,Al1 Pr1,-0.22609,0.0081,0.27719,0.0,0.0,0.0
1289638,Al1 C3 Ta4,1.03495,1.0355,1.10593,0.0,0.0,0.0
1289643,Al1 Gd1,-0.18647,-0.16595,0.06829,0.0,0.0,0.0
1289697,Al1 N3 Ta4,2.84325,2.84072,2.48711,0.0,0.0,0.0
1289703,Ag1 Al1 O2,4.9942,5.30645,5.28768,0.0,0.0,0.0
1289761,Al1 Ca1 O5 Ta1,5.86926,6.18106,6.06546,0.0,0.0,0.1324
1289970,Al2 O11 Si4,5.33558,5.30106,4.75234,0.02118,0.08248,0.033
1290236,Al1 Pt1 Zr1,1.98891,1.98892,0.42796,1e-05,0.0,0.0
1290275,Al3 Eu1 Pd2,1.66897,1.66892,1.73437,-4e-05,0.0,0.0
1290316,Al5 C3 N1,2.10387,2.10698,1.53215,0.0,-7e-05,0.0
1290515,Al1 O4 P1,5.85365,5.85365,4.48064,-1e-05,0.0,0.0
1290633,Al1 O4 P1,11.79326,11.79326,5.66937,0.0,0.0,0.0
1292028,Al1 Ho1 O3,6.46766,7.0507,7.14745,0.0,0.0,0.0
1292038,Al1 Li1 O6 Si2,6.58159,6.6341,6.44625,0.0,0.0,-0.10669
1292045,Al1 P3 Si1,0.6826,0.82371,0.89661,0.0,0.0,0.0
1292050,Al3 B4 Nd1 O12,6.83129,6.83129,6.79805,0.0,0.0,0.0
1292054,Al1 Na1 O6 Si2,6.75339,6.72946,6.91138,0.0,0.0,0.10631
1292059,Al1 O3 Sm1,7.0201,7.34467,7.24552,0.0,0.0,0.0
1292231,Al1 O3 Sc1,6.83703,7.06302,7.2118,0.0,0.0,0.0
1292326,Al13 Ba7,0.17984,0.17966,-0.2974,0.00015,-0.0019,-0.0033
1292333,Al2 Er3,0.35753,0.35753,0.0729,0.0,0.0,0.0
1292334,Al2 Lu3,0.42299,0.42299,-0.18077,0.0,0.0,0.0
1292348,Al1 Gd1 O3,6.85312,6.66067,6.18441,0.0,0.0,0.0
1292352,Al2 Zr3,1.22158,1.22158,1.43791,0.0,0.0,0.0
1292357,Al2 Hf3,1.32849,1.32849,1.1122,0.0,0.0,0.0
1292389,Al1 Cl8 Nb1,3.38873,3.48126,4.18385,0.0,0.0,0.0
1292627,Al3 B4 O12 Y1,6.55496,6.55496,6.06772,0.0,0.0,0.0
1292935,Al5 Ge8 Yb7,0.55865,-0.07194,0.31377,0.0,0.0,0.04839
1292946,Al1 O3 Y1,7.20171,7.36027,7.3084,0.0,0.0,0.0
1292970,Al1 O3 Tb1,6.56004,7.30026,6.79313,0.0,0.0,0.0
1293031,Al2 Ba1 Ge2,0.47247,0.69219,0.28191,0.0,0.0,0.0
1293033,Al3 C5 Zr2,1.46232,1.45707,4.00809,-0.00455,0.00252,0.00145
1293057,Al3 B4 Gd1 O12,6.9204,6.9204,6.52352,0.0,0.0,0.0
1293059,Al1 Au4,3.94547,3.94547,3.94547,0.0,0.0,0.0
1293114,Al3 Ho1,0.18502,0.18502,0.27415,0.0,0.0,0.0
1293147,Al1 Eu1,-0.08679,-0.03729,0.17034,0.0,0.0,0.0
1293153,Al2 Dy3,0.40131,0.40131,0.01686,0.0,0.0,0.0
1293166,Al1 Eu1 O3,6.78332,6.57079,6.65579,0.0,0.0,0.0
1293172,Al2 Gd3,0.59838,0.59838,0.1468,0.0,0.0,0.0
1293217,Al2 O3,5.84039,5.8345,5.85701,0.0,0.0,0.0
1293287,Al3 Ni1 Y1,0.63524,0.96487,0.70628,0.0,0.0,0.0
1293311,Al2 Pr5 Ru3,0.20964,0.20964,0.20964,0.0,0.0,0.0
1293312,Al1 O3 Yb1,8.04707,5.91192,7.5699,0.0,0.0,0.0
1293329,Al2 La5 Ru3,0.2916,0.2916,0.2916,0.0,0.0,0.0
1293483,Al2 Ba1 Si2,0.24456,0.37466,0.27548,0.0,0.0,0.0
1293558,Al1 Rb6 Sb3,0.55865,0.53044,0.62554,0.0,0.0,0.04601
1293669,Al1 Ni4 Zr5,2.77591,2.77591,3.36182,0.0,0.0,0.0
1293690,Al4 Ba7 Ge9,0.87253,0.85109,0.78219,0.0,0.0,0.0
1293769,Al1 Cu4,5.84102,5.84102,5.84102,0.0,0.0,0.0
1293770,Al3 La5 Ni2,1.52001,1.2415,1.12099,0.0,0.0,0.0
1293797,Al2 Tm3,0.28118,0.28118,0.03442,0.0,0.0,0.0
1293803,Al2 Tb3,0.27126,0.27126,-0.10912,0.0,0.0,0.0
1293810,Al15 Er4 Y1,0.09402,0.09402,-0.00202,0.0,0.0,0.0
1293825,Al3 Mn2,1.26107,1.26107,1.26107,0.0,0.0,0.0
1293826,Al3 Dy1,0.3488,0.3488,0.12724,0.0,0.0,0.0
1293828,Al15 Hf1 Tb4,0.24687,0.24687,-0.15776,0.0,0.0,0.0
1293830,Al15 Er4 Gd1,0.13252,0.13252,0.04738,0.0,0.0,0.0
1293841,Al3 Tb1,0.3363,0.3363,0.04091,0.0,0.0,0.0
1293845,Al3 Er1,0.13739,0.13739,-0.10497,0.0,0.0,0.0
1293850,Al2 Ho3,0.53704,0.53704,0.20385,0.0,0.0,0.0
1293854,Al15 Tb4 Zr1,0.22763,0.22763,-0.12526,0.0,0.0,0.0
1293857,Al2 Y3,0.63662,0.63662,0.67098,0.0,0.0,0.0
1294015,Al1 F6 Na3,11.4071,12.07934,11.7635,0.0,0.0,-0.03281
1294103,Al1 Cs2 F6 Na1,11.67704,11.67704,11.67628,0.0,0.0,0.0
1294264,Al1 F6 K2 Li1,11.78709,11.78709,11.65306,0.0,0.0,0.0
1294278,Al1 Li5 O4,3.90696,5.02055,4.17406,0.0,0.0,0.0
1294537,Al1 Li1 O6 Si2,6.54752,6.23433,6.20809,-0.08191,0.09334,-0.19129
1294596,Al2 Ce5 Ru3,-0.03241,-0.03241,0.04941,0.0,0.0,0.0
1294697,Al1 F6 Li1 Na2,11.19603,11.32697,11.33556,0.0,0.0,-0.06488
1294699,Al1 Cs1 Te3,0.12122,0.08396,0.17338,0.0,0.0,-0.04697
1294711,Al1 Cs6 Sb3,0.49862,0.40178,0.44347,0.0,0.0,-0.01837
1294887,Al1 H6 Na3,3.88342,3.87116,3.8283,0.0,0.0,0.00065
1295222,Al1 H6 K2 Na1,3.10209,3.5374,2.93386,-0.09601,-0.04548,0.06978
1295365,Al1 Li1 O4 Si1,6.68149,6.6815,7.8542,0.0,0.0,0.0
1295367,Al13 Cr4 Si4,0.26362,0.26362,0.26362,0.0,0.0,0.0
1295470,Al4 O1 Si6 Sr10,0.86167,0.94903,1.06126,0.0,0.0,0.0
1295512,Al1 Li1 O4 Si1,7.02017,7.02017,5.80797,0.0,0.0,0.0
1295698,Al1 Ca1 F14 Mg3 Na3,11.40125,11.15437,11.09302,0.21266,0.0865,0.15022
1301338,Al2 Ba1 Cl8,3.50859,3.04532,2.59121,0.0,0.0,0.11587
1301339,Al2 Cl8 Sr1,3.16327,3.29218,2.82026,0.0,0.0,0.00156
1301341,Al3 C5 Zr3,1.08342,1.0891,1.21253,0.0,0.0,0.0
1301345,Al9 Rh2,0.53256,0.51861,0.21601,0.0,0.0,0.15225
1301372,Al2 Cl8 Eu1,2.11867,2.52497,3.13667,0.0,0.0,-0.02325
1301375,Al2 Cd1 Cl8,3.33669,3.43179,3.3795,0.0,0.0,0.06327
1301426,Al2 Cl8 Ti1,3.50957,3.23585,3.21616,0.0,0.0,0.7871
1301429,Al9 Ca1 Ni1,-0.16216,-0.20684,0.1104,0.00177,0.0,0.0
1301459,Al2 Cl8 Ti1,2.86772,2.74399,2.6926,0.0,0.0,0.00125
1301541,Al1 As2 O7 Rb1,7.84054,8.41829,8.19368,0.23128,-0.18018,-0.30421
1301629,Al2 Cl8 Sm1,2.24177,1.79857,2.23029,0.0,0.0,0.08556
1301646,Al1 F7 Na2 Ni1,10.93044,11.63946,11.30268,0.0,0.0,0.0
1301672,Al1 As2 K1 O7,7.94598,7.76357,7.85263,-0.27656,0.50892,-0.31583
1301858,Al2 Ho3 Ni6,4.5034,4.5034,4.5034,0.0,0.0,0.0
1301882,Al2 Er3 Ni6,4.06488,4.06488,4.06488,0.0,0.0,0.0
1301888,Al2 Ni6 Y3,0.90378,0.90378,0.90378,0.0,0.0,0.0
1301902,Al2 Ni6 Sm3,2.66374,2.66374,2.66374,0.0,0.0,0.0
1302021,Al3 C5 Hf3,1.50462,1.51526,1.53492,0.0,0.0,0.0
1302089,Al2 Dy3 Ni6,2.19464,2.19464,2.19464,0.0,0.0,0.0
1302115,Al2 Gd3 Ni6,3.27815,3.27815,3.27815,0.0,0.0,0.0
1302197,Al7 Au3 Tm1,1.24878,1.24878,0.95944,0.0,0.0,0.0
1302200,Al7 Au3 Ho1,1.06889,1.06889,0.67064,0.0,0.0,0.0
1309960,Al7 Au3 Gd1,0.61153,0.61153,0.59769,0.0,0.0,0.0
1309972,Al1 As2 Li3 Mo2 O14,7.16935,7.40539,7.5315,-0.60314,-0.19652,0.1697
1309977,Al7 Au3 Ce1,1.23706,1.23706,1.08311,0.0,0.0,0.0
1309983,Al7 Au3 Sm1,1.42893,1.42893,0.98567,0.0,0.0,0.0
1309993,Al7 Au3 Pr1,1.93068,1.93069,1.7386,0.0,0.0,0.0
1310000,Al7 Au3 Dy1,1.46432,1.46432,1.08528,0.0,0.0,0.0
1310006,Al7 Au3 Nd1,1.29159,1.29159,1.05532,0.0,0.0,0.0
1310027,Al1 F7 Na2 Zn1,11.26037,12.16953,11.63017,0.0,0.0,0.0
1310037,Al3 Ca8,0.12127,-0.22555,-0.05064,-0.00262,-0.0288,0.06857
1310096,Al7 Au3 Lu1,1.41864,1.41864,0.84424,0.0,0.0,0.0
1310106,Al7 Au3 Er1,1.35217,1.35217,0.85533,0.0,0.0,0.0
1310121,Al5 Br2 La4,0.89587,0.82458,0.82251,0.0,0.0,0.0
1310186,Al2 Ni6 Tm3,2.56771,2.56771,2.56771,0.0,0.0,0.0
1310188,Al9 Ir2,0.27518,-0.06119,0.18827,0.0,0.0,0.04445
1310206,Al2 Ni6 Tb3,3.34406,3.34406,3.34406,0.0,0.0,0.0
1320436,Al9 Fe2,0.48608,0.43503,0.72784,0.0,0.0,-0.18778
1320473,Al7 Au3 Yb1,0.51668,0.51668,0.81094,0.0,0.0,0.0
1320517,Al2 Cl8 Cu1,2.9543,3.0315,3.20844,0.0,0.0,-0.08161
1320591,Al7 Au3 Tb1,0.82012,0.82012,0.48012,0.0,0.0,0.0
1320610,Al1 As4 Ca3 Na3,2.27681,2.26572,2.12026,0.0,0.0,0.0
1320620,Al2 Cl8 V1,3.14638,3.14077,2.82485,0.0,0.0,0.0909
1320946,Al2 Ge2 O7,8.1682,8.50843,8.77021,0.0,0.0,-0.03235
1321096,Al2 Br8 Ti1,1.54842,1.53324,1.84275,0.0,0.0,0.0
1321197,Al2 Br8 Ti1,1.48889,1.4956,1.23125,0.0,0.0,-0.05237
1322469,Al3 C5 Zr3,1.26307,1.26819,1.65379,0.0,0.0,0.0
1323311,Al1 Be1 Cl1 Na4 O12 Si4,7.07739,7.07739,7.09737,0.0,0.0,0.0
1323314,Al6 Ca4 O12 S1,6.88097,6.88097,6.88097,0.0,0.0,0.0
1323325,Al6 O12 S1 Sr4,7.34681,7.34681,7.34681,0.0,0.0,0.0
1323326,Al6 Ca4 O12 Te1,7.20288,7.20288,7.20288,0.0,0.0,0.0
1323335,Al6 O12 Sr4 Te1,7.12997,7.12997,7.12997,0.0,0.0,0.0
1323401,Al6 Ca4 O13,6.95777,6.95777,6.95777,0.0,0.0,0.0
1323592,Al6 Ca4 O13,6.02115,6.02115,6.02115,0.0,0.0,0.0
1323616,Al6 Cd4 O12 S1,8.08459,8.08459,8.08459,0.0,0.0,0.0
1323694,Al6 Cd4 O12 Te1,8.17772,8.17772,8.17772,0.0,0.0,0.0
1324458,Al2 O16 W5,9.44107,9.44107,9.53482,0.0,0.0,0.0
1332151,Al4 O7 Sr1,8.1249,8.33726,8.46177,0.0,0.0,0.30113
1332162,Al1 Cl4 Na1,2.89319,2.69286,2.78349,0.0,0.0,0.0
1332175,Al1 Pt2,1.96196,1.8272,1.82192,0.0,0.0,0.0
1332504,Al1 B4 Mg1,0.37649,0.37699,0.23807,0.00043,-0.00966,-0.00558
1332597,Al3 Ce1 Cu1,0.59726,0.59726,0.66691,0.00499,0.00098,0.00098
1332740,Al2 Eu1 Zn2,0.54683,0.54683,1.07403,0.0,0.0,0.0
1332745,Al4 Ce1,-0.20076,-0.20076,0.04258,0.0,0.0,0.0
1332849,Al1 Li1 O2,2.30237,2.30237,2.23466,0.0,0.0,0.0
1332851,Al1 Nb1 Ti2,0.38416,0.18398,0.42658,0.0,0.0,0.0
1332859,Al4 Nd1,-0.0557,-0.0557,0.04886,0.0,0.0,0.0
1333104,Al1 O6 Sb1 Sr2,3.55408,3.55408,3.55408,0.0,0.0,0.0
1333321,Al2 O7 Sm2 Sr1,4.28579,4.28579,4.0167,0.0,0.0,0.0
1333322,Al2 O7 Sr1 Tb2,3.84372,3.84372,3.64872,0.0,0.0,0.0
1333324,Al2 Dy2 O7 Sr1,3.76813,3.76813,3.81151,0.0,0.0,0.0
1333331,Al2 Ho2 O7 Sr1,3.66837,3.66837,3.99066,0.0,0.0,0.0
1333350,Al3 Ce2 Ru1,0.16789,0.16747,0.19376,0.0,0.0,0.0
1333701,Al2 Ba1 O8 Si2,4.48065,4.44832,4.54625,-0.00348,-0.00547,-0.0143
1333763,Al1 Ni1 U1,2.20095,2.20586,2.11027,0.00425,0.0,0.0
1333918,Al2 Mn1 O4,5.00967,5.00967,5.00967,0.0,0.0,0.0
1333924,Al2 Cu1 O4,4.89007,4.89007,4.89007,0.0,0.0,0.0
1333927,Al9 Ba1 Sr4,0.37772,0.37772,-0.04364,0.0,0.0,0.0
1334101,Al2 N2 Ti3,1.68651,1.67986,1.6689,0.0,0.0,0.0
1334220,Al4 Au2 La1 Si1,0.32795,0.32795,0.57439,0.0,0.0,0.0
1334222,Al4 Au2 Nd1 Si1,0.55696,0.55696,0.77683,0.0,0.0,0.0
1334273,Al1 B1 Ba1 F2 O3,6.90121,6.70307,5.99643,-0.03418,0.0,0.0
1334281,Al1 Ho1,0.14257,0.08249,0.46992,0.0,0.0,0.0
1334283,Al3 Ta5,1.05758,1.05416,1.20547,-0.00297,0.0,0.0
1334623,Al1 Ca2 Ga1 O5,5.40006,5.87835,5.19583,0.0,0.0,0.0
1334630,Al1 Ca2 Fe1 O5,5.83561,4.88966,5.63833,0.0,0.0,0.0
1334806,Al8 Fe9 Nd2,2.30754,2.30754,1.56632,0.0,0.0,0.0
1334812,Al10 Au5 Gd2 Si2,0.75905,0.75905,0.63487,0.0,0.0,0.0
1335071,Al1 Ca2 O6 Ta1,6.72535,7.28609,6.74152,0.0,0.0,0.01767
1335132,Al1 F6 Na3,9.93533,10.70225,10.27302,0.0,0.0,-0.07561
1335185,Al1 F6 K1 Li1 Rb1,11.4321,11.4321,11.36022,0.0,0.0,0.0
1335600,Al4 Ca1 O7,7.87094,8.00131,8.13318,0.0,0.0,0.17305
1335776,Al2 Ca2 O7 Si1,6.9672,6.9672,7.93098,0.0,0.0,0.0
1335801,Al1 Li1 Mo2 O8,8.55578,6.87706,8.2729,-0.27917,0.07487,-0.3696
1335868,Al3 Y5,0.43613,0.43483,-0.05295,-0.00112,0.0,0.0
1335881,Al4 Ba1 S7,1.31317,1.58076,1.67777,0.0,0.0,0.0
1336068,Al1 Br3 N1 S1,2.35584,2.92699,2.40572,0.0,0.0,0.32131
1336101,Al3 Pu1,0.83623,0.85099,1.54783,0.0,0.0,0.0
1336122,Al1 B4 Lu1,1.074,1.30776,1.60125,0.0,0.0,0.0
1336188,Al1 Cl4 Ga1,2.57204,1.92022,2.55501,3e-05,-3e-05,-0.10472
1336209,Al2 B1 Re3,1.51112,1.51112,1.51112,0.0,0.0,0.0
1336328,Al3 Fe1 Si2,1.29326,1.248,0.02345,0.0,0.0,0.0
1336347,Al1 Ge3 Y2,0.66954,1.04232,0.88145,0.0,0.0,0.0
1336373,Al2 C1 Mo3,0.7971,0.7971,0.7971,0.0,0.0,0.0
1336402,Al1 O4 Ta1,9.82531,9.54391,9.23965,0.0,0.0,0.0
1336500,Al1 Br4 Cs1,2.16877,2.22591,2.29273,0.0,0.0,0.0
1336542,Al2 B2 Ca1 O7,8.10944,8.10944,8.02148,0.0,0.0,0.0
1336553,Al2 B2 O7 Sr1,8.30466,8.30466,8.49137,0.0,0.0,0.0
1336930,Al1 Ge3 Sm2,1.05154,1.4777,1.15919,0.0,0.0,0.0
1336938,Al1 Ge3 Tb2,0.97116,1.27221,1.04627,0.0,0.0,0.0
1337028,Al1 Cl4 Cu1,3.16643,3.08261,3.29545,0.0,0.0,0.0
1337109,Al1 Ca2 Nb1 O6,6.78896,6.75937,6.78637,0.00038,-0.00274,0.06271
1337199,Al1 Cl4 In1,2.68078,2.82608,3.08391,0.0,0.0,0.0
1337265,Al1 Pd5,8.39061,7.6724,8.27929,0.0,0.0,0.0
1337295,Al2 O15 Ti7,11.14991,9.49831,10.68536,0.0,0.0,0.26875
1341476,Al1 Sr1,2.83669,2.83669,2.83669,0.0,0.0,0.0
1341606,Al8 Cr5,0.50097,0.51944,0.59129,0.0265,0.0638,0.04533
1342245,Al4 B2 Co1 O10,3.33774,4.54303,10.52657,0.0,0.0,-1.74914
1342384,Al1 H1 Na2 O9 Si3,9.2826,9.5223,8.58739,-0.01578,-0.14404,0.19658
1342513,Al1 H3 O3,13.1253,13.24097,11.98753,0.02651,0.02232,0.38741
1342582,Al1 Be1 Na3 O8 Si2,8.42829,8.60469,6.91925,0.0,0.0,0.0
1342789,Al1 O4 Rb1 Si1,8.49683,8.48308,7.42795,0.0,0.0,0.0
1342841,Al4 Co1 La1,0.33314,0.3651,0.17683,0.0,0.0,0.0
1342879,Al1 B3 Ca1 O7,8.06583,7.80137,7.77053,0.0,0.0,0.0
1343567,Al1 Co2 Fe1,0.53576,0.53576,0.53576,0.0,0.0,0.0
1343568,Al1 Co2 Nb1,0.48822,0.48822,0.48822,0.0,0.0,0.0
1343595,Al1 Co2 Hf1,1.05408,1.05408,1.05408,0.0,0.0,0.0
1343597,Al1 Co2 Mn1,0.22295,0.22295,0.22295,0.0,0.0,0.0
1343601,Al1 Co2 Zr1,0.56947,0.56947,0.56947,0.0,0.0,0.0
1343639,Al1 Co2 Ti1,0.52493,0.52493,0.52493,0.0,0.0,0.0
1343959,Al1 Co2 Tb2,0.10378,0.59493,0.20234,0.0,0.0,0.0
1344004,Al1 Co2 Dy2,0.42834,0.5541,0.59585,0.0,0.0,0.0
1344051,Al1 Co2 Gd2,0.69087,0.81459,0.86875,0.0,0.0,0.0
1344509,Al1 Co2 Pr2,0.52256,0.97182,0.91509,0.0,0.0,0.0
1344537,Al2 Co1 Y1,0.4192,0.04685,0.18738,0.0,0.0,0.0
1344681,Al1 Co2 Cr1,-0.04955,-0.04955,-0.04955,0.0,0.0,0.0
1344683,Al1 Co2 Ta1,-0.95615,-0.95615,-0.95615,0.0,0.0,0.0
1344714,Al1 Co2 Si2,-0.11045,-0.11213,-0.27387,-0.00124,-2e-05,-0.00078
1344715,Al1 C1 Co3,1.11769,1.11769,1.11769,0.0,0.0,0.0
1344731,Al1 Co2 Nd2,0.32328,0.76878,0.77228,0.0,0.0,0.0
1344922,Al1 Co1 Pu1,1.24371,1.24181,1.56855,-0.00164,0.0,0.0
1345039,Al1 Co2 U2,1.82686,1.82686,1.62837,0.0,0.0,0.0
1345095,Al1 Co2 Pr2,1.726,1.81475,1.45004,0.00084,-0.00045,0.16244
1345134,Al4 Ce1 Co1,-0.10326,-0.11788,-0.10874,0.0,0.0,0.0
1345138,Al9 Co2 Sr1,0.29183,0.28776,0.05302,-0.00352,0.0,0.0
1345165,Al9 Ca1 Co2,0.62324,0.62611,0.69152,0.00249,0.0,0.0
1345188,Al4 Co1 Nd1,0.26454,0.15378,0.04156,0.0,0.0,0.0
1345213,Al3 Co1 Lu2,0.90937,0.91026,0.87663,0.0,0.0,0.0
1345226,Al9 Co2 Eu1,-0.206,-0.19762,-0.20487,0.00725,0.0,0.0
1345264,Al4 Co1 Pr1,0.5249,0.39064,0.17288,0.0,0.0,0.0
1345274,Al3 Co1 Er2,-0.00817,-0.00889,-0.12473,0.0,0.0,0.0
1345481,Al1 Ce1 Co1,0.57302,0.59219,0.61293,0.0,0.0,0.04184
1345585,Al2 Co1 O4,5.17133,5.17133,5.17133,0.0,0.0,0.0
1345600,Al2 I2 La3,0.36953,0.2018,0.42011,0.0,0.0,-0.02151
1345804,Al1 Co1 U1,0.51428,0.5212,0.57014,0.00599,0.0,0.0
1345853,Al1 Co3 U2,26.85445,26.85961,33.74171,0.0,0.0,0.0
1346120,Al4 Co1 U1,0.36769,0.37942,0.6727,0.01016,0.0,0.0
1346228,Al2 Co15 Pr2,2.5998,2.5998,3.43612,0.0,0.0,0.0
1346232,Al3 Co14 Pr2,1.71021,1.71021,2.10783,0.0,0.0,0.0
1346342,Al1 C1 H2 K1 O5,4.51675,4.78177,5.41066,0.0,0.0,0.0
1346584,Al2 Ce2 Co15,-4.40286,-4.40286,-4.99597,0.0,0.0,0.0
1346793,Al1 B2 Li3 O6,6.15963,6.59851,7.13843,0.14576,-0.03129,-0.31693
1346794,Al1 F7 Mg1 Na2,9.92328,12.28308,15.02916,0.02283,0.06854,-0.00857
1346832,Al2 Cl8 Co1,3.12792,2.74316,2.94168,0.0,0.0,-0.13478
1346846,Al4 O7 Sr1,9.41142,8.65113,8.97899,0.0,0.0,0.0
1346855,Al1 Ce1 Rh1,0.21043,0.47088,0.65529,0.0032,0.0,0.0
1346866,Al1 F4 K1,15.009,15.28006,14.4867,0.0,0.0,-0.038
1346955,Al1 Br3 N1 Se1,1.83385,2.14684,2.31232,0.0,0.0,0.23899
1346982,Al2 U1,0.17109,0.16962,-0.62057,0.0,0.0,0.0
1347009,Al1 Ce1 Ru1,-1.19242,-1.19717,-0.74698,0.0,0.0,0.0
1347064,Al4 Ba1 Se7,0.3915,0.46769,0.39476,0.0,0.0,-0.0259
1347079,Al1 F3,16.94239,15.34136,15.78897,0.0,0.0,0.0
1347157,Al1 Li1,4.65139,4.86264,3.29209,0.0,0.0,0.0
1347183,Al1 Mo2 Na1 O8,8.86079,8.26968,7.87715,0.0,0.0,-0.33381
1347224,Al1 K1 Sb4,0.52409,0.53138,0.47447,0.0,0.0,0.0
1347246,Al1 I4 Na1,1.61002,1.85318,2.05143,0.0,0.0,0.0
1347255,Al1 Li1 Na2 P2,2.56974,2.58422,2.50327,0.0,0.0,0.0
1347270,Al1 H12 La2 Ni9,4.57028,5.52663,3.24627,0.82822,0.0,0.0
1347363,Al4 Au1 Gd1 Ge2,1.44198,1.44111,1.07278,0.00075,0.00083,0.00143
1347377,Al1 Co1 Th1,1.92508,1.89137,0.40401,-0.02919,0.0,0.0
1347466,Al4 Au1 Ce1 Ge2,0.8782,0.87975,1.24689,-0.00134,-0.0002,-0.00034
1347467,Al4 Au1 Ge2 Nd1,0.75503,0.75433,0.71637,0.00061,-0.00016,-0.00027
1347468,Al4 Au1 Er1 Ge2,0.64482,0.64349,1.28757,-0.0025,0.00203,-0.00047
1347543,Al1 Cl4 Tl1,3.14227,2.85669,3.37923,0.0,0.0,0.0
1347545,Al1 Br4 Tl1,5.89777,6.30625,6.70072,0.0,0.0,0.41917
1347563,Al3 Fe2 Si1,8.89719,8.89719,8.89719,0.0,0.0,0.0
1347568,Al1 Ge3 Yb2,4.03227,3.25816,4.13692,0.0,0.0,0.0
1347854,Al1 I4 Tl1,2.03572,2.28947,2.42897,0.0,0.0,0.1757
1347870,Al1 Au2 Hf3,11.169,11.169,11.169,0.0,0.0,0.0
1347871,Al1 Au2 Zr3,10.51944,10.51944,10.51944,0.0,0.0,0.0
1347872,Al1 B4 Yb1,10.24611,10.95947,9.94192,0.0,0.0,0.0
1347873,Al1 Be1 La3 S7,3.92617,3.92506,3.47033,0.00148,0.0,0.0
1347874,Al2 C1 Nb3,3.84494,3.84494,3.84494,0.0,0.0,0.0
1347875,Al2 C1 Ta3,3.96926,3.96926,3.96926,0.0,0.0,0.0
1347876,Al1 Cd1 Ce3 S7,6.41986,6.42831,7.44753,-0.00695,0.0,0.0
1347877,Al1 Cd1 Gd3 S7,6.37318,6.38272,7.38656,-0.00824,0.0,0.0
1347878,Al1 Cd1 La3 S7,6.63194,6.77541,7.32411,-0.01361,0.01318,0.00188
1347879,Al1 Ce3 Cr1 S7,4.06499,3.95021,3.5273,0.04032,0.0,0.0
1347880,Al1 Ce3 Fe1 S7,4.7064,3.08054,1.52177,-0.46236,0.0,0.0
1347881,Al1 Ce3 Mn1 S7,4.16498,4.13918,4.34245,0.00725,0.0,0.0
1347882,Al1 Ce3 Ni1 S7,3.65791,3.9584,5.23955,-0.13753,0.0,0.0
1347883,Al1 Ce3 S7 Ti1,3.4868,3.45379,4.79297,0.00951,0.0,0.0
1347884,Al1 Ce3 S7 V1,4.43005,4.29279,6.25432,0.04877,0.0,0.0
1347891,Al1 Dy3 Ni1 S7,3.82241,3.72976,5.25337,0.02537,0.0,0.0
1347892,Al1 Fe1 Gd3 S7,3.80077,3.28769,5.88876,0.38328,0.0,0.0
1347894,Al1 Fe1 S7 Tb3,6.08525,4.90727,6.37577,0.37724,0.0,0.0
1347895,Al1 Fe1 S7 Y3,3.47506,3.45878,5.87148,-0.23933,0.0,0.0
1347896,Al1 Gd3 Mn1 S7,3.20152,3.20395,3.77837,-0.00882,0.0,0.0
1347897,Al1 Gd3 Ni8,8.77995,8.8198,3.50934,0.0,0.0,0.0
1347898,Al1 Gd3 Ni1 S7,4.27042,4.27784,4.87926,-0.01001,0.0,0.0
1347900,Al1 Gd3 S7 V1,5.08538,5.07935,4.66778,-0.00772,0.0,0.0
1347901,Al1 Gd3 S7 Zn1,4.64663,4.64201,5.05944,-0.00467,0.0,0.0
1347902,Al1 Ho3 Ni8,19.3783,19.40286,14.4834,0.0,0.0,0.0
1347906,Al1 La3 S7 Ti1,1.21302,1.21066,0.73833,0.00211,0.0,0.0
1347907,Al1 La3 S7 V1,5.38176,5.38875,5.71312,-0.00304,0.0,0.0
1347909,Al1 Mn1 Nd3 S7,4.81449,4.7363,5.86494,0.01829,0.0,0.0
1347910,Al1 Mn1 Pr3 S7,5.37574,5.36743,5.76354,-0.00116,0.0,0.0
1347911,Al1 Mn1 S7 Sm3,3.62369,3.63323,5.43821,-0.00765,0.0,0.0
1347912,Al1 Mn1 S7 Y3,5.43992,5.41573,4.62142,0.00191,0.0,0.0
1347913,Al1 Nd3 Ni8,18.65197,18.55055,20.61847,0.0,0.0,0.0
1347914,Al1 Nd3 Ni1 S7,9.68482,9.69036,17.49774,-0.00306,0.0,0.0
1347915,Al1 Ni8 Pr3,23.9342,23.86015,21.91032,0.0,0.0,0.0
1347916,Al1 Ni1 Pr3 S7,2.31638,2.33155,4.08538,-0.00919,0.0,0.0
1347917,Al1 Ni1 S7 Sm3,3.75983,3.1318,4.16389,0.26795,0.0,0.0
1347919,Al1 Gd3 S7 Ti1,-0.09247,-0.15876,0.55281,-0.05171,-7e-05,0.00016
1347920,Al1 Ni8 Tb3,6.43631,6.32699,9.64403,0.0,0.0,0.0
1347921,Al1 Ni8 Y3,27.19146,26.85765,27.36603,0.0,0.0,0.0
1347971,Al1 Dy3 Ni8,13.82499,13.80454,8.27829,0.0,0.0,0.0
1348004,Al2 Cu9 Nd1,19.51887,19.51887,24.89979,0.0,0.0,0.0
